date,category,type,income_source,amount,income_amount,expense_amount,savings_amount,planned_budget,payment_method,region
01-08-21,Rent,Expense,,12686,0,12686,0,39241,UPI,North
01-08-21,Groceries,Expense,,12786,0,12786,0,39241,UPI,North
01-08-21,Transport,Expense,,3327,0,3327,0,39241,Card,North
01-08-21,Utilities,Expense,,2850,0,2850,0,39241,Bank Transfer,North
01-08-21,Entertainment,Expense,,4513,0,4513,0,39241,Bank Transfer,North
01-08-21,Medical,Expense,,2878,0,2878,0,39241,Card,North
01-08-21,Savings,Savings,,11076,0,0,11076,0,Bank Transfer,North
01-08-21,Investment SIP,Investment,,5135,0,5135,0,39241,Auto Debit,North
01-09-21,Salary,Income,Job,47095,47095,0,0,0,Card,East
01-09-21,Freelance,Income,Freelancing,20269,20269,0,0,0,UPI,East
01-09-21,Rent,Expense,,17699,0,17699,0,44571,UPI,East
01-09-21,Groceries,Expense,,10465,0,10465,0,44571,Auto Debit,East
01-09-21,Transport,Expense,,4095,0,4095,0,44571,Bank Transfer,East
01-09-21,Utilities,Expense,,5110,0,5110,0,44571,Auto Debit,East
01-09-21,Entertainment,Expense,,5273,0,5273,0,44571,UPI,East
01-09-21,Medical,Expense,,1065,0,1065,0,44571,Auto Debit,East
01-09-21,Savings,Savings,,8905,0,0,8905,0,Auto Debit,East
01-09-21,Investment SIP,Investment,,13999,0,13999,0,44571,Auto Debit,East
01-10-21,Salary,Income,Job,85949,85949,0,0,0,Auto Debit,East
01-10-21,Freelance,Income,Freelancing,20379,20379,0,0,0,Auto Debit,East
01-10-21,Rent,Expense,,17440,0,17440,0,47389,Bank Transfer,East
01-10-21,Groceries,Expense,,10283,0,10283,0,47389,Auto Debit,East
01-10-21,Transport,Expense,,4141,0,4141,0,47389,UPI,East
01-10-21,Utilities,Expense,,4668,0,4668,0,47389,UPI,East
01-10-21,Entertainment,Expense,,7849,0,7849,0,47389,Bank Transfer,East
01-10-21,Medical,Expense,,2604,0,2604,0,47389,Bank Transfer,East
01-10-21,Savings,Savings,,14559,0,0,14559,0,UPI,East
01-10-21,Investment SIP,Investment,,14322,0,14322,0,47389,Auto Debit,East
01-11-21,Salary,Income,Job,48501,48501,0,0,0,UPI,North
01-11-21,Freelance,Income,Freelancing,22706,22706,0,0,0,Card,North
01-11-21,Rent,Expense,,13808,0,13808,0,44449,Bank Transfer,North
01-11-21,Groceries,Expense,,13302,0,13302,0,44449,Card,North
01-11-21,Transport,Expense,,2758,0,2758,0,44449,Auto Debit,North
01-11-21,Utilities,Expense,,5461,0,5461,0,44449,Card,North
01-11-21,Entertainment,Expense,,6012,0,6012,0,44449,Card,North
01-11-21,Medical,Expense,,1310,0,1310,0,44449,Bank Transfer,North
01-11-21,Savings,Savings,,20496,0,0,20496,0,UPI,North
01-11-21,Investment SIP,Investment,,9515,0,9515,0,44449,UPI,North
01-12-21,Salary,Income,Job,58398,58398,0,0,0,UPI,North
01-12-21,Freelance,Income,Freelancing,19535,19535,0,0,0,Card,North
01-12-21,Rent,Expense,,19615,0,19615,0,48053,UPI,North
01-12-21,Groceries,Expense,,11922,0,11922,0,48053,Card,North
01-12-21,Transport,Expense,,5727,0,5727,0,48053,Card,North
01-12-21,Utilities,Expense,,2506,0,2506,0,48053,Auto Debit,North
01-12-21,Entertainment,Expense,,5048,0,5048,0,48053,Card,North
01-12-21,Medical,Expense,,2644,0,2644,0,48053,Bank Transfer,North
01-12-21,Savings,Savings,,9678,0,0,9678,0,Auto Debit,North
01-12-21,Investment SIP,Investment,,7215,0,7215,0,48053,Auto Debit,North
01-01-22,Salary,Income,Job,52566,52566,0,0,0,Auto Debit,South
01-01-22,Freelance,Income,Freelancing,18642,18642,0,0,0,Bank Transfer,South
01-01-22,Rent,Expense,,20719,0,20719,0,45086,Card,South
01-01-22,Groceries,Expense,,11237,0,11237,0,45086,Bank Transfer,South
01-01-22,Transport,Expense,,2667,0,2667,0,45086,UPI,South
01-01-22,Utilities,Expense,,4724,0,4724,0,45086,Bank Transfer,South
01-01-22,Entertainment,Expense,,6394,0,6394,0,45086,Bank Transfer,South
01-01-22,Medical,Expense,,1133,0,1133,0,45086,Bank Transfer,South
01-01-22,Savings,Savings,,14919,0,0,14919,0,Card,South
01-01-22,Investment SIP,Investment,,5080,0,5080,0,45086,Card,South
01-02-22,Salary,Income,Job,58684,58684,0,0,0,Auto Debit,East
01-02-22,Freelance,Income,Freelancing,18993,18993,0,0,0,Auto Debit,East
01-02-22,Rent,Expense,,21243,0,21243,0,48092,UPI,East
01-02-22,Groceries,Expense,,10445,0,10445,0,48092,Card,East
01-02-22,Transport,Expense,,3153,0,3153,0,48092,Auto Debit,East
01-02-22,Utilities,Expense,,5274,0,5274,0,48092,Bank Transfer,East
01-02-22,Entertainment,Expense,,6832,0,6832,0,48092,Auto Debit,East
01-02-22,Medical,Expense,,2828,0,2828,0,48092,Bank Transfer,East
01-02-22,Savings,Savings,,18614,0,0,18614,0,UPI,East
01-02-22,Investment SIP,Investment,,13704,0,13704,0,48092,Bank Transfer,East
01-03-22,Salary,Income,Job,74411,74411,0,0,0,Auto Debit,North
01-03-22,Freelance,Income,Freelancing,7705,7705,0,0,0,Card,North
01-03-22,Rent,Expense,,17990,0,17990,0,42223,Card,North
01-03-22,Groceries,Expense,,6495,0,6495,0,42223,UPI,North
01-03-22,Transport,Expense,,3571,0,3571,0,42223,Card,North
01-03-22,Utilities,Expense,,4947,0,4947,0,42223,UPI,North
01-03-22,Entertainment,Expense,,5812,0,5812,0,42223,Bank Transfer,North
01-03-22,Medical,Expense,,3441,0,3441,0,42223,Card,North
01-03-22,Savings,Savings,,9654,0,0,9654,0,Auto Debit,North
01-03-22,Investment SIP,Investment,,10004,0,10004,0,42223,Auto Debit,North
01-04-22,Salary,Income,Job,45050,45050,0,0,0,Bank Transfer,East
01-04-22,Freelance,Income,Freelancing,14454,14454,0,0,0,UPI,East
01-04-22,Rent,Expense,,15210,0,15210,0,42792,Card,East
01-04-22,Groceries,Expense,,10948,0,10948,0,42792,Card,East
01-04-22,Transport,Expense,,2520,0,2520,0,42792,UPI,East
01-04-22,Utilities,Expense,,4281,0,4281,0,42792,Auto Debit,East
01-04-22,Entertainment,Expense,,7535,0,7535,0,42792,Bank Transfer,East
01-04-22,Medical,Expense,,3385,0,3385,0,42792,Auto Debit,East
01-04-22,Savings,Savings,,10280,0,0,10280,0,Card,East
01-04-22,Investment SIP,Investment,,13006,0,13006,0,42792,Card,East
01-05-22,Salary,Income,Job,73312,73312,0,0,0,Bank Transfer,South
01-05-22,Freelance,Income,Freelancing,18398,18398,0,0,0,Bank Transfer,South
01-05-22,Rent,Expense,,20662,0,20662,0,46205,UPI,South
01-05-22,Groceries,Expense,,11837,0,11837,0,46205,Card,South
01-05-22,Transport,Expense,,2873,0,2873,0,46205,Bank Transfer,South
01-05-22,Utilities,Expense,,4850,0,4850,0,46205,Bank Transfer,South
01-05-22,Entertainment,Expense,,3840,0,3840,0,46205,Card,South
01-05-22,Medical,Expense,,3453,0,3453,0,46205,Bank Transfer,South
01-05-22,Savings,Savings,,13257,0,0,13257,0,Bank Transfer,South
01-05-22,Investment SIP,Investment,,5380,0,5380,0,46205,Auto Debit,South
01-06-22,Salary,Income,Job,59890,59890,0,0,0,Bank Transfer,North
01-06-22,Freelance,Income,Freelancing,24669,24669,0,0,0,Card,North
01-06-22,Rent,Expense,,20865,0,20865,0,54101,UPI,North
01-06-22,Groceries,Expense,,11511,0,11511,0,54101,Auto Debit,North
01-06-22,Transport,Expense,,5092,0,5092,0,54101,Card,North
01-06-22,Utilities,Expense,,5271,0,5271,0,54101,UPI,North
01-06-22,Entertainment,Expense,,8494,0,8494,0,54101,Card,North
01-06-22,Medical,Expense,,3309,0,3309,0,54101,Auto Debit,North
01-06-22,Savings,Savings,,12397,0,0,12397,0,Bank Transfer,North
01-06-22,Investment SIP,Investment,,9458,0,9458,0,54101,Card,North
01-07-22,Salary,Income,Job,72774,72774,0,0,0,Card,South
01-07-22,Freelance,Income,Freelancing,24758,24758,0,0,0,Auto Debit,South
01-07-22,Rent,Expense,,19226,0,19226,0,43920,UPI,South
01-07-22,Groceries,Expense,,8389,0,8389,0,43920,Card,South
01-07-22,Transport,Expense,,4080,0,4080,0,43920,Card,South
01-07-22,Utilities,Expense,,3652,0,3652,0,43920,Auto Debit,South
01-07-22,Entertainment,Expense,,5933,0,5933,0,43920,UPI,South
01-07-22,Medical,Expense,,2320,0,2320,0,43920,Card,South
01-07-22,Savings,Savings,,20758,0,0,20758,0,Bank Transfer,South
01-07-22,Investment SIP,Investment,,10721,0,10721,0,43920,UPI,South
01-08-22,Salary,Income,Job,58712,58712,0,0,0,Card,West
01-08-22,Freelance,Income,Freelancing,15799,15799,0,0,0,UPI,West
01-08-22,Rent,Expense,,14123,0,14123,0,42309,UPI,West
01-08-22,Groceries,Expense,,9713,0,9713,0,42309,Bank Transfer,West
01-08-22,Transport,Expense,,3490,0,3490,0,42309,Auto Debit,West
01-08-22,Utilities,Expense,,4841,0,4841,0,42309,Bank Transfer,West
01-08-22,Entertainment,Expense,,5685,0,5685,0,42309,UPI,West
01-08-22,Medical,Expense,,3666,0,3666,0,42309,Auto Debit,West
01-08-22,Savings,Savings,,19052,0,0,19052,0,Card,West
01-08-22,Investment SIP,Investment,,8336,0,8336,0,42309,Auto Debit,West
01-09-22,Salary,Income,Job,86235,86235,0,0,0,UPI,West
01-09-22,Freelance,Income,Freelancing,21541,21541,0,0,0,Card,West
01-09-22,Rent,Expense,,16726,0,16726,0,45681,Auto Debit,West
01-09-22,Groceries,Expense,,10436,0,10436,0,45681,Auto Debit,West
01-09-22,Transport,Expense,,5433,0,5433,0,45681,UPI,West
01-09-22,Utilities,Expense,,5457,0,5457,0,45681,Card,West
01-09-22,Entertainment,Expense,,6822,0,6822,0,45681,Auto Debit,West
01-09-22,Medical,Expense,,2744,0,2744,0,45681,UPI,West
01-09-22,Savings,Savings,,19610,0,0,19610,0,Bank Transfer,West
01-09-22,Investment SIP,Investment,,8857,0,8857,0,45681,Card,West
01-10-22,Salary,Income,Job,77396,77396,0,0,0,UPI,West
01-10-22,Freelance,Income,Freelancing,9469,9469,0,0,0,Auto Debit,West
01-10-22,Rent,Expense,,16902,0,16902,0,43596,UPI,West
01-10-22,Groceries,Expense,,9620,0,9620,0,43596,UPI,West
01-10-22,Transport,Expense,,5485,0,5485,0,43596,Card,West
01-10-22,Utilities,Expense,,2986,0,2986,0,43596,UPI,West
01-10-22,Entertainment,Expense,,4098,0,4098,0,43596,Card,West
01-10-22,Medical,Expense,,3339,0,3339,0,43596,Auto Debit,West
01-10-22,Savings,Savings,,18917,0,0,18917,0,Auto Debit,West
01-10-22,Investment SIP,Investment,,11802,0,11802,0,43596,UPI,West
01-11-22,Salary,Income,Job,81416,81416,0,0,0,UPI,East
01-11-22,Freelance,Income,Freelancing,15770,15770,0,0,0,UPI,East
01-11-22,Rent,Expense,,18625,0,18625,0,46411,UPI,East
01-11-22,Groceries,Expense,,11913,0,11913,0,46411,UPI,East
01-11-22,Transport,Expense,,3704,0,3704,0,46411,Auto Debit,East
01-11-22,Utilities,Expense,,5212,0,5212,0,46411,Card,East
01-11-22,Entertainment,Expense,,3494,0,3494,0,46411,Bank Transfer,East
01-11-22,Medical,Expense,,3658,0,3658,0,46411,Auto Debit,East
01-11-22,Savings,Savings,,10987,0,0,10987,0,Card,East
01-11-22,Investment SIP,Investment,,5198,0,5198,0,46411,Card,East
01-12-22,Salary,Income,Job,77980,77980,0,0,0,UPI,West
01-12-22,Freelance,Income,Freelancing,18153,18153,0,0,0,UPI,West
01-12-22,Rent,Expense,,14158,0,14158,0,39179,Auto Debit,West
01-12-22,Groceries,Expense,,11769,0,11769,0,39179,UPI,West
01-12-22,Transport,Expense,,3976,0,3976,0,39179,Card,West
01-12-22,Utilities,Expense,,2603,0,2603,0,39179,Card,West
01-12-22,Entertainment,Expense,,4688,0,4688,0,39179,Bank Transfer,West
01-12-22,Medical,Expense,,2193,0,2193,0,39179,Bank Transfer,West
01-12-22,Savings,Savings,,8483,0,0,8483,0,Bank Transfer,West
01-12-22,Investment SIP,Investment,,13823,0,13823,0,39179,Auto Debit,West
01-01-23,Salary,Income,Job,51648,51648,0,0,0,Card,East
01-01-23,Freelance,Income,Freelancing,15096,15096,0,0,0,Card,East
01-01-23,Rent,Expense,,14337,0,14337,0,41734,Card,East
01-01-23,Groceries,Expense,,13728,0,13728,0,41734,UPI,East
01-01-23,Transport,Expense,,5938,0,5938,0,41734,Card,East
01-01-23,Utilities,Expense,,3383,0,3383,0,41734,Card,East
01-01-23,Entertainment,Expense,,4679,0,4679,0,41734,Bank Transfer,East
01-01-23,Medical,Expense,,874,0,874,0,41734,UPI,East
01-01-23,Savings,Savings,,14041,0,0,14041,0,Card,East
01-01-23,Investment SIP,Investment,,14718,0,14718,0,41734,Auto Debit,East
01-02-23,Salary,Income,Job,78626,78626,0,0,0,Bank Transfer,South
01-02-23,Freelance,Income,Freelancing,16523,16523,0,0,0,Bank Transfer,South
01-02-23,Rent,Expense,,21203,0,21203,0,44920,Card,South
01-02-23,Groceries,Expense,,6165,0,6165,0,44920,Auto Debit,South
01-02-23,Transport,Expense,,3686,0,3686,0,44920,Bank Transfer,South
01-02-23,Utilities,Expense,,3315,0,3315,0,44920,UPI,South
01-02-23,Entertainment,Expense,,8152,0,8152,0,44920,Card,South
01-02-23,Medical,Expense,,3398,0,3398,0,44920,Auto Debit,South
01-02-23,Savings,Savings,,19982,0,0,19982,0,Card,South
01-02-23,Investment SIP,Investment,,6313,0,6313,0,44920,Card,South
01-03-23,Salary,Income,Job,71836,71836,0,0,0,Bank Transfer,South
01-03-23,Freelance,Income,Freelancing,11726,11726,0,0,0,UPI,South
01-03-23,Rent,Expense,,14151,0,14151,0,40682,Card,South
01-03-23,Groceries,Expense,,12222,0,12222,0,40682,UPI,South
01-03-23,Transport,Expense,,4512,0,4512,0,40682,Auto Debit,South
01-03-23,Utilities,Expense,,4978,0,4978,0,40682,Bank Transfer,South
01-03-23,Entertainment,Expense,,4892,0,4892,0,40682,Auto Debit,South
01-03-23,Medical,Expense,,1162,0,1162,0,40682,Bank Transfer,South
01-03-23,Savings,Savings,,21880,0,0,21880,0,UPI,South
01-03-23,Investment SIP,Investment,,5602,0,5602,0,40682,Auto Debit,South
01-04-23,Salary,Income,Job,82800,82800,0,0,0,Auto Debit,East
01-04-23,Freelance,Income,Freelancing,12366,12366,0,0,0,UPI,East
01-04-23,Rent,Expense,,17887,0,17887,0,46658,Card,East
01-04-23,Groceries,Expense,,11010,0,11010,0,46658,Card,East
01-04-23,Transport,Expense,,5386,0,5386,0,46658,Auto Debit,East
01-04-23,Utilities,Expense,,4015,0,4015,0,46658,Card,East
01-04-23,Entertainment,Expense,,4206,0,4206,0,46658,Auto Debit,East
01-04-23,Medical,Expense,,2379,0,2379,0,46658,Auto Debit,East
01-04-23,Savings,Savings,,20769,0,0,20769,0,Card,East
01-04-23,Investment SIP,Investment,,11802,0,11802,0,46658,Auto Debit,East
01-05-23,Salary,Income,Job,62174,62174,0,0,0,UPI,East
01-05-23,Freelance,Income,Freelancing,17158,17158,0,0,0,Bank Transfer,East
01-05-23,Rent,Expense,,15318,0,15318,0,45069,Bank Transfer,East
01-05-23,Groceries,Expense,,9269,0,9269,0,45069,Card,East
01-05-23,Transport,Expense,,5511,0,5511,0,45069,Bank Transfer,East
01-05-23,Utilities,Expense,,5454,0,5454,0,45069,Bank Transfer,East
01-05-23,Entertainment,Expense,,6489,0,6489,0,45069,Card,East
01-05-23,Medical,Expense,,1628,0,1628,0,45069,UPI,East
01-05-23,Savings,Savings,,19019,0,0,19019,0,Bank Transfer,East
01-05-23,Investment SIP,Investment,,11463,0,11463,0,45069,Bank Transfer,East
01-06-23,Salary,Income,Job,62683,62683,0,0,0,UPI,East
01-06-23,Freelance,Income,Freelancing,6914,6914,0,0,0,Card,East
01-06-23,Rent,Expense,,18415,0,18415,0,41691,UPI,East
01-06-23,Groceries,Expense,,7523,0,7523,0,41691,Auto Debit,East
01-06-23,Transport,Expense,,2693,0,2693,0,41691,Card,East
01-06-23,Utilities,Expense,,3363,0,3363,0,41691,UPI,East
01-06-23,Entertainment,Expense,,5413,0,5413,0,41691,Auto Debit,East
01-06-23,Medical,Expense,,3807,0,3807,0,41691,Auto Debit,East
01-06-23,Savings,Savings,,15238,0,0,15238,0,UPI,East
01-06-23,Investment SIP,Investment,,10066,0,10066,0,41691,Card,East
01-07-23,Salary,Income,Job,71237,71237,0,0,0,Auto Debit,North
01-07-23,Freelance,Income,Freelancing,22272,22272,0,0,0,UPI,North
01-07-23,Rent,Expense,,14544,0,14544,0,41887,Card,North
01-07-23,Groceries,Expense,,10717,0,10717,0,41887,Bank Transfer,North
01-07-23,Transport,Expense,,3302,0,3302,0,41887,Bank Transfer,North
01-07-23,Utilities,Expense,,4114,0,4114,0,41887,Auto Debit,North
01-07-23,Entertainment,Expense,,7322,0,7322,0,41887,Card,North
01-07-23,Medical,Expense,,980,0,980,0,41887,UPI,North
01-07-23,Savings,Savings,,15136,0,0,15136,0,Bank Transfer,North
01-07-23,Investment SIP,Investment,,12314,0,12314,0,41887,UPI,North
01-08-23,Salary,Income,Job,74496,74496,0,0,0,UPI,North
01-08-23,Freelance,Income,Freelancing,18943,18943,0,0,0,Card,North
01-08-23,Rent,Expense,,16082,0,16082,0,41002,Bank Transfer,North
01-08-23,Groceries,Expense,,6008,0,6008,0,41002,Auto Debit,North
01-08-23,Transport,Expense,,4493,0,4493,0,41002,Auto Debit,North
01-08-23,Utilities,Expense,,5129,0,5129,0,41002,Card,North
01-08-23,Entertainment,Expense,,6488,0,6488,0,41002,Card,North
01-08-23,Medical,Expense,,1422,0,1422,0,41002,Bank Transfer,North
01-08-23,Savings,Savings,,8320,0,0,8320,0,Card,North
01-08-23,Investment SIP,Investment,,12684,0,12684,0,41002,UPI,North
01-09-23,Salary,Income,Job,73566,73566,0,0,0,Auto Debit,South
01-09-23,Freelance,Income,Freelancing,22207,22207,0,0,0,Auto Debit,South
01-09-23,Rent,Expense,,21856,0,21856,0,50186,Bank Transfer,South
01-09-23,Groceries,Expense,,10842,0,10842,0,50186,Bank Transfer,South
01-09-23,Transport,Expense,,4302,0,4302,0,50186,Bank Transfer,South
01-09-23,Utilities,Expense,,5007,0,5007,0,50186,Auto Debit,South
01-09-23,Entertainment,Expense,,4086,0,4086,0,50186,Card,South
01-09-23,Medical,Expense,,2800,0,2800,0,50186,Auto Debit,South
01-09-23,Savings,Savings,,15241,0,0,15241,0,Auto Debit,South
01-09-23,Investment SIP,Investment,,13343,0,13343,0,50186,Card,South
01-10-23,Salary,Income,Job,67912,67912,0,0,0,UPI,South
01-10-23,Freelance,Income,Freelancing,13542,13542,0,0,0,Auto Debit,South
01-10-23,Rent,Expense,,21996,0,21996,0,52120,UPI,South
01-10-23,Groceries,Expense,,11245,0,11245,0,52120,Card,South
01-10-23,Transport,Expense,,5223,0,5223,0,52120,Auto Debit,South
01-10-23,Utilities,Expense,,5013,0,5013,0,52120,Auto Debit,South
01-10-23,Entertainment,Expense,,3176,0,3176,0,52120,Bank Transfer,South
01-10-23,Medical,Expense,,4274,0,4274,0,52120,Card,South
01-10-23,Savings,Savings,,19992,0,0,19992,0,Card,South
01-10-23,Investment SIP,Investment,,6721,0,6721,0,52120,Bank Transfer,South
01-11-23,Salary,Income,Job,83475,83475,0,0,0,Auto Debit,East
01-11-23,Freelance,Income,Freelancing,21748,21748,0,0,0,Auto Debit,East
01-11-23,Rent,Expense,,12257,0,12257,0,40073,Auto Debit,East
01-11-23,Groceries,Expense,,7805,0,7805,0,40073,Bank Transfer,East
01-11-23,Transport,Expense,,3869,0,3869,0,40073,Card,East
01-11-23,Utilities,Expense,,2545,0,2545,0,40073,UPI,East
01-11-23,Entertainment,Expense,,8315,0,8315,0,40073,UPI,East
01-11-23,Medical,Expense,,4445,0,4445,0,40073,Auto Debit,East
01-11-23,Savings,Savings,,18409,0,0,18409,0,UPI,East
01-11-23,Investment SIP,Investment,,10620,0,10620,0,40073,Auto Debit,East
01-12-23,Salary,Income,Job,52590,52590,0,0,0,UPI,South
01-12-23,Freelance,Income,Freelancing,18310,18310,0,0,0,Auto Debit,South
01-12-23,Rent,Expense,,19138,0,19138,0,48494,UPI,South
01-12-23,Groceries,Expense,,12789,0,12789,0,48494,Card,South
01-12-23,Transport,Expense,,4541,0,4541,0,48494,Bank Transfer,South
01-12-23,Utilities,Expense,,3229,0,3229,0,48494,Auto Debit,South
01-12-23,Entertainment,Expense,,5763,0,5763,0,48494,Bank Transfer,South
01-12-23,Medical,Expense,,3357,0,3357,0,48494,Bank Transfer,South
01-12-23,Savings,Savings,,9300,0,0,9300,0,UPI,South
01-12-23,Investment SIP,Investment,,7636,0,7636,0,48494,UPI,South
01-01-24,Salary,Income,Job,82317,82317,0,0,0,Auto Debit,West
01-01-24,Freelance,Income,Freelancing,19565,19565,0,0,0,Auto Debit,West
01-01-24,Rent,Expense,,21458,0,21458,0,51079,Card,West
01-01-24,Groceries,Expense,,13349,0,13349,0,51079,Auto Debit,West
01-01-24,Transport,Expense,,5723,0,5723,0,51079,Card,West
01-01-24,Utilities,Expense,,3073,0,3073,0,51079,UPI,West
01-01-24,Entertainment,Expense,,3827,0,3827,0,51079,Auto Debit,West
01-01-24,Medical,Expense,,2465,0,2465,0,51079,Card,West
01-01-24,Savings,Savings,,9609,0,0,9609,0,Bank Transfer,West
01-01-24,Investment SIP,Investment,,12514,0,12514,0,51079,Auto Debit,West
01-02-24,Salary,Income,Job,83629,83629,0,0,0,Card,East
01-02-24,Freelance,Income,Freelancing,22546,22546,0,0,0,Auto Debit,East
01-02-24,Rent,Expense,,20482,0,20482,0,46416,Card,East
01-02-24,Groceries,Expense,,7317,0,7317,0,46416,Auto Debit,East
01-02-24,Transport,Expense,,2790,0,2790,0,46416,UPI,East
01-02-24,Utilities,Expense,,4033,0,4033,0,46416,Bank Transfer,East
01-02-24,Entertainment,Expense,,8640,0,8640,0,46416,Card,East
01-02-24,Medical,Expense,,2960,0,2960,0,46416,Auto Debit,East
01-02-24,Savings,Savings,,18399,0,0,18399,0,Auto Debit,East
01-02-24,Investment SIP,Investment,,6619,0,6619,0,46416,Card,East
01-03-24,Salary,Income,Job,51774,51774,0,0,0,Auto Debit,North
01-03-24,Freelance,Income,Freelancing,8069,8069,0,0,0,Card,North
01-03-24,Rent,Expense,,17186,0,17186,0,49199,Bank Transfer,North
01-03-24,Groceries,Expense,,13721,0,13721,0,49199,UPI,North
01-03-24,Transport,Expense,,3441,0,3441,0,49199,Auto Debit,North
01-03-24,Utilities,Expense,,5201,0,5201,0,49199,Auto Debit,North
01-03-24,Entertainment,Expense,,7045,0,7045,0,49199,Bank Transfer,North
01-03-24,Medical,Expense,,878,0,878,0,49199,UPI,North
01-03-24,Savings,Savings,,16932,0,0,16932,0,Bank Transfer,North
01-03-24,Investment SIP,Investment,,11227,0,11227,0,49199,Bank Transfer,North
01-04-24,Salary,Income,Job,55106,55106,0,0,0,Bank Transfer,South
01-04-24,Freelance,Income,Freelancing,21423,21423,0,0,0,Card,South
01-04-24,Rent,Expense,,21352,0,21352,0,47078,Auto Debit,South
01-04-24,Groceries,Expense,,12602,0,12602,0,47078,Auto Debit,South
01-04-24,Transport,Expense,,5006,0,5006,0,47078,Auto Debit,South
