date,category,type,income_source,amount,income_amount,expense_amount,savings_amount,planned_budget,payment_method,region,Year,Month,Month_Year,Income,Expense,Savings,Budget_Variance,Expense_Ratio_%,Savings_Ratio_%,Budget_Used_%,Income_Contribution_%,Expense_Type,Spending_Status
2023-11-01,Medical,Expense,,817,0,817,0,44085,UPI,West,2023,November,2023-11,0,817,-817,43268,0.0,0.0,1.853238062833163,0.0,Non-Essential,Within Budget
2023-11-01,Savings,Savings,,13688,0,0,13688,0,Bank Transfer,West,2023,November,2023-11,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-11-01,Investment SIP,Investment,,10983,0,10983,0,44085,UPI,West,2023,November,2023-11,0,0,0,44085,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-12-01,Salary,Income,Job,55694,55694,0,0,0,UPI,South,2023,December,2023-12,55694,0,55694,0,0.0,100.0,0.0,0.20099642169781165,Non-Essential,Within Budget
2023-12-01,Freelance,Income,Freelancing,11844,11844,0,0,0,Card,South,2023,December,2023-12,11844,0,11844,0,0.0,100.0,0.0,0.042744310313299116,Non-Essential,Within Budget
2023-12-01,Rent,Expense,,12071,0,12071,0,40569,Card,South,2023,December,2023-12,0,12071,-12071,28498,0.0,0.0,29.754245852744702,0.0,Essential,Within Budget
2023-12-01,Groceries,Expense,,10085,0,10085,0,40569,Card,South,2023,December,2023-12,0,10085,-10085,30484,0.0,0.0,24.858882397890014,0.0,Essential,Within Budget
2023-12-01,Transport,Expense,,4581,0,4581,0,40569,Card,South,2023,December,2023-12,0,4581,-4581,35988,0.0,0.0,11.291873105080235,0.0,Essential,Within Budget
2023-12-01,Utilities,Expense,,4376,0,4376,0,40569,Card,South,2023,December,2023-12,0,4376,-4376,36193,0.0,0.0,10.786561167393822,0.0,Non-Essential,Within Budget
2023-12-01,Entertainment,Expense,,6009,0,6009,0,40569,Bank Transfer,South,2023,December,2023-12,0,6009,-6009,34560,0.0,0.0,14.811802114915329,0.0,Non-Essential,Within Budget
2023-12-01,Medical,Expense,,4053,0,4053,0,40569,Auto Debit,South,2023,December,2023-12,0,4053,-4053,36516,0.0,0.0,9.990386748502551,0.0,Non-Essential,Within Budget
2023-12-01,Savings,Savings,,17657,0,0,17657,0,UPI,South,2023,December,2023-12,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-12-01,Investment SIP,Investment,,12224,0,12224,0,40569,Auto Debit,South,2023,December,2023-12,0,0,0,40569,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-01-01,Salary,Income,Job,65913,65913,0,0,0,Bank Transfer,North,2024,January,2024-01,65913,0,65913,0,0.0,100.0,0.0,0.23787620108751142,Non-Essential,Within Budget
2024-01-01,Freelance,Income,Freelancing,8131,8131,0,0,0,Card,North,2024,January,2024-01,8131,0,8131,0,0.0,100.0,0.0,0.02934430827063789,Non-Essential,Within Budget
2024-01-01,Rent,Expense,,16552,0,16552,0,45464,UPI,North,2024,January,2024-01,0,16552,-16552,28912,0.0,0.0,36.40682737990498,0.0,Essential,Within Budget
2024-01-01,Groceries,Expense,,7585,0,7585,0,45464,Auto Debit,North,2024,January,2024-01,0,7585,-7585,37879,0.0,0.0,16.683529825796235,0.0,Essential,Within Budget
2024-01-01,Transport,Expense,,5027,0,5027,0,45464,Card,North,2024,January,2024-01,0,5027,-5027,40437,0.0,0.0,11.05710012317438,0.0,Essential,Within Budget
2024-01-01,Utilities,Expense,,4128,0,4128,0,45464,Bank Transfer,North,2024,January,2024-01,0,4128,-4128,41336,0.0,0.0,9.079711420024635,0.0,Non-Essential,Within Budget
2024-01-01,Entertainment,Expense,,8449,0,8449,0,45464,UPI,North,2024,January,2024-01,0,8449,-8449,37015,0.0,0.0,18.583934541615342,0.0,Non-Essential,Within Budget
2024-01-01,Medical,Expense,,4115,0,4115,0,45464,Auto Debit,North,2024,January,2024-01,0,4115,-4115,41349,0.0,0.0,9.05111736758754,0.0,Non-Essential,Within Budget
2024-01-01,Savings,Savings,,10999,0,0,10999,0,UPI,North,2024,January,2024-01,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-01-01,Investment SIP,Investment,,5090,0,5090,0,45464,Bank Transfer,North,2024,January,2024-01,0,0,0,45464,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-02-01,Salary,Income,Job,78160,78160,0,0,0,UPI,West,2024,February,2024-02,78160,0,78160,0,0.0,100.0,0.0,0.28207491506986315,Non-Essential,Within Budget
2024-02-01,Freelance,Income,Freelancing,8192,8192,0,0,0,Card,West,2024,February,2024-02,8192,0,8192,0,0.0,100.0,0.0,0.029564453739154544,Non-Essential,Within Budget
2024-02-01,Rent,Expense,,16379,0,16379,0,42207,UPI,West,2024,February,2024-02,0,16379,-16379,25828,0.0,0.0,38.80635913474068,0.0,Essential,Within Budget
2024-02-01,Groceries,Expense,,11886,0,11886,0,42207,Auto Debit,West,2024,February,2024-02,0,11886,-11886,30321,0.0,0.0,28.161205487241453,0.0,Essential,Within Budget
2024-02-01,Transport,Expense,,5074,0,5074,0,42207,Auto Debit,West,2024,February,2024-02,0,5074,-5074,37133,0.0,0.0,12.021702561186533,0.0,Essential,Within Budget
2024-02-01,Utilities,Expense,,4540,0,4540,0,42207,UPI,West,2024,February,2024-02,0,4540,-4540,37667,0.0,0.0,10.75650958371834,0.0,Non-Essential,Within Budget
2024-02-01,Entertainment,Expense,,4087,0,4087,0,42207,Card,West,2024,February,2024-02,0,4087,-4087,38120,0.0,0.0,9.68322790058521,0.0,Non-Essential,Within Budget
2024-02-01,Medical,Expense,,1891,0,1891,0,42207,Card,West,2024,February,2024-02,0,1891,-1891,40316,0.0,0.0,4.480299476390172,0.0,Non-Essential,Within Budget
2024-02-01,Savings,Savings,,14381,0,0,14381,0,Auto Debit,West,2024,February,2024-02,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-02-01,Investment SIP,Investment,,5050,0,5050,0,42207,Card,West,2024,February,2024-02,0,0,0,42207,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-03-01,Salary,Income,Job,46701,46701,0,0,0,Auto Debit,East,2024,March,2024-03,46701,0,46701,0,0.0,100.0,0.0,0.16854120533108596,Non-Essential,Within Budget
2024-03-01,Freelance,Income,Freelancing,13565,13565,0,0,0,UPI,East,2024,March,2024-03,13565,0,13565,0,0.0,100.0,0.0,0.04895529967915422,Non-Essential,Within Budget
2024-03-01,Rent,Expense,,18497,0,18497,0,43825,Auto Debit,East,2024,March,2024-03,0,18497,-18497,25328,0.0,0.0,42.206503137478606,0.0,Essential,Within Budget
2024-03-01,Groceries,Expense,,8493,0,8493,0,43825,Auto Debit,East,2024,March,2024-03,0,8493,-8493,35332,0.0,0.0,19.37934968625214,0.0,Essential,Within Budget
2024-03-01,Transport,Expense,,4452,0,4452,0,43825,Bank Transfer,East,2024,March,2024-03,0,4452,-4452,39373,0.0,0.0,10.158585282373075,0.0,Essential,Within Budget
2024-03-01,Utilities,Expense,,4446,0,4446,0,43825,Card,East,2024,March,2024-03,0,4446,-4446,39379,0.0,0.0,10.144894466628637,0.0,Non-Essential,Within Budget
2024-03-01,Entertainment,Expense,,4909,0,4909,0,43825,Card,East,2024,March,2024-03,0,4909,-4909,38916,0.0,0.0,11.201369081574445,0.0,Non-Essential,Within Budget
2024-03-01,Medical,Expense,,3410,0,3410,0,43825,Card,East,2024,March,2024-03,0,3410,-3410,40415,0.0,0.0,7.780946948088991,0.0,Non-Essential,Within Budget
2024-03-01,Savings,Savings,,13944,0,0,13944,0,UPI,East,2024,March,2024-03,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-03-01,Investment SIP,Investment,,12876,0,12876,0,43825,Auto Debit,East,2024,March,2024-03,0,0,0,43825,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-04-01,Salary,Income,Job,58506,58506,0,0,0,UPI,South,2024,April,2024-04,58506,0,58506,0,0.0,100.0,0.0,0.21114476690221873,Non-Essential,Within Budget
2024-04-01,Freelance,Income,Freelancing,23443,23443,0,0,0,UPI,South,2024,April,2024-04,23443,0,23443,0,0.0,100.0,0.0,0.0846044298104248,Non-Essential,Within Budget
2024-04-01,Rent,Expense,,17095,0,17095,0,47744,UPI,South,2024,April,2024-04,0,17095,-17095,30649,0.0,0.0,35.805546246648795,0.0,Essential,Within Budget
2024-04-01,Groceries,Expense,,11559,0,11559,0,47744,Bank Transfer,South,2024,April,2024-04,0,11559,-11559,36185,0.0,0.0,24.210371983914207,0.0,Essential,Within Budget
2024-04-01,Transport,Expense,,4974,0,4974,0,47744,Bank Transfer,South,2024,April,2024-04,0,4974,-4974,42770,0.0,0.0,10.418063002680965,0.0,Essential,Within Budget
2024-04-01,Utilities,Expense,,4736,0,4736,0,47744,Bank Transfer,South,2024,April,2024-04,0,4736,-4736,43008,0.0,0.0,9.919571045576408,0.0,Non-Essential,Within Budget
2024-04-01,Entertainment,Expense,,7115,0,7115,0,47744,Auto Debit,South,2024,April,2024-04,0,7115,-7115,40629,0.0,0.0,14.902396112600535,0.0,Non-Essential,Within Budget
2024-04-01,Medical,Expense,,3003,0,3003,0,47744,Card,South,2024,April,2024-04,0,3003,-3003,44741,0.0,0.0,6.289795576407507,0.0,Non-Essential,Within Budget
2024-04-01,Savings,Savings,,9025,0,0,9025,0,Auto Debit,South,2024,April,2024-04,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-04-01,Investment SIP,Investment,,6082,0,6082,0,47744,UPI,South,2024,April,2024-04,0,0,0,47744,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-05-01,Salary,Income,Job,88980,88980,0,0,0,Auto Debit,West,2024,May,2024-05,88980,0,88980,0,0.0,100.0,0.0,0.32112366866576797,Non-Essential,Within Budget
2024-05-01,Freelance,Income,Freelancing,24936,24936,0,0,0,Bank Transfer,West,2024,May,2024-05,24936,0,24936,0,0.0,100.0,0.0,0.08999258037592257,Non-Essential,Within Budget
2024-05-01,Rent,Expense,,18101,0,18101,0,41721,UPI,West,2024,May,2024-05,0,18101,-18101,23620,0.0,0.0,43.385824884350804,0.0,Essential,Within Budget
2024-05-01,Groceries,Expense,,13745,0,13745,0,41721,Bank Transfer,West,2024,May,2024-05,0,13745,-13745,27976,0.0,0.0,32.94503966827257,0.0,Essential,Within Budget
2024-05-01,Transport,Expense,,3409,0,3409,0,41721,UPI,West,2024,May,2024-05,0,3409,-3409,38312,0.0,0.0,8.170945087605762,0.0,Essential,Within Budget
2024-05-01,Utilities,Expense,,2874,0,2874,0,41721,UPI,West,2024,May,2024-05,0,2874,-2874,38847,0.0,0.0,6.888617243114978,0.0,Non-Essential,Within Budget
2024-05-01,Entertainment,Expense,,3014,0,3014,0,41721,Auto Debit,West,2024,May,2024-05,0,3014,-3014,38707,0.0,0.0,7.224179669710697,0.0,Non-Essential,Within Budget
2024-05-01,Medical,Expense,,949,0,949,0,41721,Bank Transfer,West,2024,May,2024-05,0,949,-949,40772,0.0,0.0,2.2746338774238395,0.0,Non-Essential,Within Budget
2024-05-01,Savings,Savings,,15794,0,0,15794,0,Bank Transfer,West,2024,May,2024-05,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-05-01,Investment SIP,Investment,,11990,0,11990,0,41721,UPI,West,2024,May,2024-05,0,0,0,41721,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-06-01,Salary,Income,Job,66704,66704,0,0,0,Card,West,2024,June,2024-06,66704,0,66704,0,0.0,100.0,0.0,0.24073087429401424,Non-Essential,Within Budget
2024-06-01,Freelance,Income,Freelancing,16265,16265,0,0,0,Bank Transfer,West,2024,June,2024-06,16265,0,16265,0,0.0,100.0,0.0,0.05869944336759628,Non-Essential,Within Budget
2024-06-01,Rent,Expense,,16562,0,16562,0,45191,UPI,West,2024,June,2024-06,0,16562,-16562,28629,0.0,0.0,36.64889026576088,0.0,Essential,Within Budget
2024-06-01,Groceries,Expense,,8590,0,8590,0,45191,Auto Debit,West,2024,June,2024-06,0,8590,-8590,36601,0.0,0.0,19.00820959925649,0.0,Essential,Within Budget
2024-06-01,Transport,Expense,,3757,0,3757,0,45191,UPI,West,2024,June,2024-06,0,3757,-3757,41434,0.0,0.0,8.313602265937908,0.0,Essential,Within Budget
2024-06-01,Utilities,Expense,,5483,0,5483,0,45191,Bank Transfer,West,2024,June,2024-06,0,5483,-5483,39708,0.0,0.0,12.132946825695381,0.0,Non-Essential,Within Budget
2024-06-01,Entertainment,Expense,,5643,0,5643,0,45191,Card,West,2024,June,2024-06,0,5643,-5643,39548,0.0,0.0,12.486999623818901,0.0,Non-Essential,Within Budget
2024-06-01,Medical,Expense,,3465,0,3465,0,45191,Card,West,2024,June,2024-06,0,3465,-3465,41726,0.0,0.0,7.6674559093624834,0.0,Non-Essential,Within Budget
2024-06-01,Savings,Savings,,16661,0,0,16661,0,Bank Transfer,West,2024,June,2024-06,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-06-01,Investment SIP,Investment,,6256,0,6256,0,45191,Card,West,2024,June,2024-06,0,0,0,45191,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-07-01,Salary,Income,Job,87440,87440,0,0,0,Auto Debit,East,2024,July,2024-07,87440,0,87440,0,0.0,100.0,0.0,0.31556589782124916,Non-Essential,Within Budget
2024-07-01,Freelance,Income,Freelancing,8180,8180,0,0,0,Card,East,2024,July,2024-07,8180,0,8180,0,0.0,100.0,0.0,0.029521146433872575,Non-Essential,Within Budget
2024-07-01,Rent,Expense,,18569,0,18569,0,38081,Card,East,2024,July,2024-07,0,18569,-18569,19512,0.0,0.0,48.761849741340825,0.0,Essential,Within Budget
2024-07-01,Groceries,Expense,,7605,0,7605,0,38081,Auto Debit,East,2024,July,2024-07,0,7605,-7605,30476,0.0,0.0,19.970589007641607,0.0,Essential,Within Budget
2024-07-01,Transport,Expense,,2843,0,2843,0,38081,UPI,East,2024,July,2024-07,0,2843,-2843,35238,0.0,0.0,7.465665292403036,0.0,Essential,Within Budget
2024-07-01,Utilities,Expense,,3315,0,3315,0,38081,Bank Transfer,East,2024,July,2024-07,0,3315,-3315,34766,0.0,0.0,8.705128541792496,0.0,Non-Essential,Within Budget
2024-07-01,Entertainment,Expense,,5268,0,5268,0,38081,Card,East,2024,July,2024-07,0,5268,-5268,32813,0.0,0.0,13.83367033428744,0.0,Non-Essential,Within Budget
2024-07-01,Medical,Expense,,1696,0,1696,0,38081,Auto Debit,East,2024,July,2024-07,0,1696,-1696,36385,0.0,0.0,4.453664557128226,0.0,Non-Essential,Within Budget
2024-07-01,Savings,Savings,,21990,0,0,21990,0,Bank Transfer,East,2024,July,2024-07,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-07-01,Investment SIP,Investment,,8463,0,8463,0,38081,UPI,East,2024,July,2024-07,0,0,0,38081,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-08-01,Salary,Income,Job,80213,80213,0,0,0,Bank Transfer,North,2024,August,2024-08,80213,0,80213,0,0.0,100.0,0.0,0.289484073215186,Non-Essential,Within Budget
2024-08-01,Freelance,Income,Freelancing,6578,6578,0,0,0,Bank Transfer,North,2024,August,2024-08,6578,0,6578,0,0.0,100.0,0.0,0.023739621178730297,Non-Essential,Within Budget
2024-08-01,Rent,Expense,,15584,0,15584,0,42555,Bank Transfer,North,2024,August,2024-08,0,15584,-15584,26971,0.0,0.0,36.620843614146395,0.0,Essential,Within Budget
2024-08-01,Groceries,Expense,,11447,0,11447,0,42555,Card,North,2024,August,2024-08,0,11447,-11447,31108,0.0,0.0,26.899306779461874,0.0,Essential,Within Budget
2024-08-01,Transport,Expense,,3950,0,3950,0,42555,Bank Transfer,North,2024,August,2024-08,0,3950,-3950,38605,0.0,0.0,9.282105510515803,0.0,Essential,Within Budget
2024-08-01,Utilities,Expense,,4275,0,4275,0,42555,Bank Transfer,North,2024,August,2024-08,0,4275,-4275,38280,0.0,0.0,10.045823052520268,0.0,Non-Essential,Within Budget
2024-08-01,Entertainment,Expense,,5584,0,5584,0,42555,Auto Debit,North,2024,August,2024-08,0,5584,-5584,36971,0.0,0.0,13.121842321701326,0.0,Non-Essential,Within Budget
2024-08-01,Medical,Expense,,2997,0,2997,0,42555,Card,North,2024,August,2024-08,0,2997,-2997,39558,0.0,0.0,7.0426506873457875,0.0,Non-Essential,Within Budget
2024-08-01,Savings,Savings,,14184,0,0,14184,0,UPI,North,2024,August,2024-08,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-08-01,Investment SIP,Investment,,13941,0,13941,0,42555,Bank Transfer,North,2024,August,2024-08,0,0,0,42555,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-09-01,Salary,Income,Job,57099,57099,0,0,0,UPI,North,2024,September,2024-09,57099,0,57099,0,0.0,100.0,0.0,0.20606698535790835,Non-Essential,Within Budget
2024-09-01,Freelance,Income,Freelancing,24229,24229,0,0,0,Auto Debit,North,2024,September,2024-09,24229,0,24229,0,0.0,100.0,0.0,0.08744105830639348,Non-Essential,Within Budget
2024-09-01,Rent,Expense,,18135,0,18135,0,50236,UPI,North,2024,September,2024-09,0,18135,-18135,32101,0.0,0.0,36.09960984154789,0.0,Essential,Within Budget
2024-09-01,Groceries,Expense,,12683,0,12683,0,50236,UPI,North,2024,September,2024-09,0,12683,-12683,37553,0.0,0.0,25.24683493908751,0.0,Essential,Within Budget
2024-09-01,Transport,Expense,,5243,0,5243,0,50236,Auto Debit,North,2024,September,2024-09,0,5243,-5243,44993,0.0,0.0,10.436738593837088,0.0,Essential,Within Budget
2024-09-01,Utilities,Expense,,4852,0,4852,0,50236,Card,North,2024,September,2024-09,0,4852,-4852,45384,0.0,0.0,9.65841229397245,0.0,Non-Essential,Within Budget
2024-09-01,Entertainment,Expense,,8122,0,8122,0,50236,Bank Transfer,North,2024,September,2024-09,0,8122,-8122,42114,0.0,0.0,16.167688510231706,0.0,Non-Essential,Within Budget
2024-09-01,Medical,Expense,,1331,0,1331,0,50236,Auto Debit,North,2024,September,2024-09,0,1331,-1331,48905,0.0,0.0,2.64949438649574,0.0,Non-Essential,Within Budget
2024-09-01,Savings,Savings,,11162,0,0,11162,0,Auto Debit,North,2024,September,2024-09,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-09-01,Investment SIP,Investment,,6590,0,6590,0,50236,Card,North,2024,September,2024-09,0,0,0,50236,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-10-01,Salary,Income,Job,73533,73533,0,0,0,UPI,East,2024,October,2024-10,73533,0,73533,0,0.0,100.0,0.0,0.26537633994155896,Non-Essential,Within Budget
2024-10-01,Freelance,Income,Freelancing,8898,8898,0,0,0,Bank Transfer,East,2024,October,2024-10,8898,0,8898,0,0.0,100.0,0.0,0.0321123668665768,Non-Essential,Within Budget
2024-10-01,Rent,Expense,,13609,0,13609,0,44882,UPI,East,2024,October,2024-10,0,13609,-13609,31273,0.0,0.0,30.32173254311305,0.0,Essential,Within Budget
2024-10-01,Groceries,Expense,,12938,0,12938,0,44882,Bank Transfer,East,2024,October,2024-10,0,12938,-12938,31944,0.0,0.0,28.82670112740074,0.0,Essential,Within Budget
2024-10-01,Transport,Expense,,4598,0,4598,0,44882,Auto Debit,East,2024,October,2024-10,0,4598,-4598,40284,0.0,0.0,10.244641504389287,0.0,Essential,Within Budget
2024-10-01,Utilities,Expense,,3558,0,3558,0,44882,Card,East,2024,October,2024-10,0,3558,-3558,41324,0.0,0.0,7.927454213270353,0.0,Non-Essential,Within Budget
2024-10-01,Entertainment,Expense,,5368,0,5368,0,44882,Auto Debit,East,2024,October,2024-10,0,5368,-5368,39514,0.0,0.0,11.960251325698499,0.0,Non-Essential,Within Budget
2024-10-01,Medical,Expense,,4089,0,4089,0,44882,Card,East,2024,October,2024-10,0,4089,-4089,40793,0.0,0.0,9.11055657056281,0.0,Non-Essential,Within Budget
2024-10-01,Savings,Savings,,10035,0,0,10035,0,Card,East,2024,October,2024-10,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-10-01,Investment SIP,Investment,,5120,0,5120,0,44882,Bank Transfer,East,2024,October,2024-10,0,0,0,44882,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-11-01,Salary,Income,Job,58876,58876,0,0,0,Card,South,2024,November,2024-11,58876,0,58876,0,0.0,100.0,0.0,0.21248007548174594,Non-Essential,Within Budget
2024-11-01,Freelance,Income,Freelancing,12093,12093,0,0,0,Auto Debit,South,2024,November,2024-11,12093,0,12093,0,0.0,100.0,0.0,0.04364293689789989,Non-Essential,Within Budget
2024-11-01,Rent,Expense,,20522,0,20522,0,41503,Card,South,2024,November,2024-11,0,20522,-20522,20981,0.0,0.0,49.44702792569212,0.0,Essential,Within Budget
2024-11-01,Groceries,Expense,,6406,0,6406,0,41503,Card,South,2024,November,2024-11,0,6406,-6406,35097,0.0,0.0,15.435028793099296,0.0,Essential,Within Budget
2024-11-01,Transport,Expense,,3173,0,3173,0,41503,Auto Debit,South,2024,November,2024-11,0,3173,-3173,38330,0.0,0.0,7.64523046526757,0.0,Essential,Within Budget
2024-11-01,Utilities,Expense,,2651,0,2651,0,41503,Auto Debit,South,2024,November,2024-11,0,2651,-2651,38852,0.0,0.0,6.387490060959449,0.0,Non-Essential,Within Budget
2024-11-01,Entertainment,Expense,,5934,0,5934,0,41503,Bank Transfer,South,2024,November,2024-11,0,5934,-5934,35569,0.0,0.0,14.29776160759463,0.0,Non-Essential,Within Budget
2024-11-01,Medical,Expense,,3884,0,3884,0,41503,UPI,South,2024,November,2024-11,0,3884,-3884,37619,0.0,0.0,9.358359636652771,0.0,Non-Essential,Within Budget
2024-11-01,Savings,Savings,,9662,0,0,9662,0,UPI,South,2024,November,2024-11,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-11-01,Investment SIP,Investment,,7188,0,7188,0,41503,Auto Debit,South,2024,November,2024-11,0,0,0,41503,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-12-01,Salary,Income,Job,71422,71422,0,0,0,Auto Debit,North,2024,December,2024-12,71422,0,71422,0,0.0,100.0,0.0,0.25775786315404,Non-Essential,Within Budget
2024-12-01,Freelance,Income,Freelancing,15820,15820,0,0,0,Auto Debit,North,2024,December,2024-12,15820,0,15820,0,0.0,100.0,0.0,0.05709346413005675,Non-Essential,Within Budget
2024-12-01,Rent,Expense,,21175,0,21175,0,46630,UPI,North,2024,December,2024-12,0,21175,-21175,25455,0.0,0.0,45.410679819858466,0.0,Essential,Within Budget
2024-12-01,Groceries,Expense,,10040,0,10040,0,46630,Auto Debit,North,2024,December,2024-12,0,10040,-10040,36590,0.0,0.0,21.531203088140682,0.0,Essential,Within Budget
2024-12-01,Transport,Expense,,3876,0,3876,0,46630,UPI,North,2024,December,2024-12,0,3876,-3876,42754,0.0,0.0,8.312245335620846,0.0,Essential,Within Budget
2024-12-01,Utilities,Expense,,4027,0,4027,0,46630,Card,North,2024,December,2024-12,0,4027,-4027,42603,0.0,0.0,8.636071198799055,0.0,Non-Essential,Within Budget
2024-12-01,Entertainment,Expense,,5766,0,5766,0,46630,Bank Transfer,North,2024,December,2024-12,0,5766,-5766,40864,0.0,0.0,12.36542998069912,0.0,Non-Essential,Within Budget
2024-12-01,Medical,Expense,,1516,0,1516,0,46630,Card,North,2024,December,2024-12,0,1516,-1516,45114,0.0,0.0,3.2511258846236326,0.0,Non-Essential,Within Budget
